model,target,layer,relative_depth,mean_ivr,median_ivr,ivr_p01,ivr_p05,ivr_p10,median_rms,energy_reference,inactive_energy_threshold,inactive,consistent_active,mixed_active,input_varying_active
bloom-1b7,resid_post,18,0.782608695652174,0.9375815391540527,0.9737227559089661,0.3477259576320648,0.7760594487190247,0.8509470820426941,1.148810863494873,1.3197665214538574,0.013197665102779865,0.0,0.002231597900390625,0.01263427734375,0.9851341247558594
bloom-1b7,resid_post,19,0.8260869565217391,0.9329297542572021,0.970769464969635,0.3265421688556671,0.7557046413421631,0.8413604497909546,1.3099124431610107,1.7158706188201904,0.01715870574116707,0.0,0.002643585205078125,0.013233184814453125,0.9841232299804688
bloom-1b7,resid_post,20,0.8695652173913043,0.9283533096313477,0.9684253334999084,0.2538914978504181,0.7459684610366821,0.8248302936553955,1.5036332607269287,2.260913133621216,0.022609131410717964,0.0,0.003170013427734375,0.012882232666015625,0.98394775390625
bloom-1b7,resid_post,21,0.9130434782608695,0.9287244081497192,0.9683820605278015,0.24459843337535858,0.7445513606071472,0.8265732526779175,1.6960957050323486,2.8767406940460205,0.028767406940460205,0.0,0.0031585693359375,0.013278961181640625,0.9835624694824219
bloom-1b7,resid_post,22,0.9565217391304348,0.9288672208786011,0.967602014541626,0.28372377157211304,0.753882884979248,0.8261514902114868,1.8645477294921875,3.4765381813049316,0.03476538136601448,0.0,0.002124786376953125,0.013637542724609375,0.9842376708984375
bloom-1b7,resid_post,23,1.0,0.930300772190094,0.9667038917541504,0.40326350927352905,0.7570149898529053,0.8283979296684265,2.0036110877990723,4.0144572257995605,0.04014457017183304,0.0,0.0009765625,0.011249542236328125,0.9877738952636719
bloom-560m,resid_post,0,0.0,0.9739006757736206,0.9926101565361023,0.651847779750824,0.893503725528717,0.9414621591567993,0.29002848267555237,0.08411651104688644,0.0008411650778725743,0.0,2.288818359375e-05,0.00251007080078125,0.997467041015625
bloom-560m,resid_post,1,0.043478260869565216,0.9711806774139404,0.9914000630378723,0.6600183844566345,0.8711729049682617,0.927772581577301,0.31710270047187805,0.10055411607027054,0.0010055411839857697,0.0,3.814697265625e-05,0.0030670166015625,0.9968948364257812
bloom-560m,resid_post,2,0.08695652173913043,0.9689405560493469,0.9901576638221741,0.6256566047668457,0.8795838356018066,0.9267520904541016,0.34526917338371277,0.11921080946922302,0.00119210802949965,0.0,4.57763671875e-05,0.00499725341796875,0.9949569702148438
bloom-560m,resid_post,3,0.13043478260869565,0.9645310640335083,0.9871348738670349,0.5496713519096375,0.8678780198097229,0.9159948825836182,0.36940497159957886,0.13646003603935242,0.0013646003790199757,0.0,0.00106048583984375,0.0064849853515625,0.9924545288085938
bloom-560m,resid_post,4,0.17391304347826086,0.9617748260498047,0.9866093397140503,0.49471011757850647,0.8650014400482178,0.9155335426330566,0.38571104407310486,0.14877301454544067,0.0014877300709486008,0.0,0.00121307373046875,0.0090789794921875,0.9897079467773438
bloom-560m,resid_post,5,0.21739130434782608,0.9602349996566772,0.9868622422218323,0.4678252637386322,0.8562589883804321,0.9121554493904114,0.39205804467201233,0.1537095159292221,0.0015370951732620597,0.0,0.0013580322265625,0.00989532470703125,0.9887466430664062
bloom-560m,resid_post,6,0.2608695652173913,0.9604151248931885,0.9870670437812805,0.44522595405578613,0.8608245253562927,0.9123206734657288,0.40249577164649963,0.16200284659862518,0.0016200284007936716,0.0,0.0022430419921875,0.01025390625,0.9875030517578125
bloom-560m,resid_post,7,0.30434782608695654,0.9585753083229065,0.9865644574165344,0.4275318384170532,0.8508048057556152,0.9104249477386475,0.40267470479011536,0.1621469259262085,0.0016214692732319236,0.0,0.002288818359375,0.010589599609375,0.98712158203125
bloom-560m,resid_post,8,0.34782608695652173,0.9596796631813049,0.987541675567627,0.4076206386089325,0.8534855842590332,0.9150451421737671,0.40325409173965454,0.1626138687133789,0.001626138691790402,0.0,0.0025634765625,0.01050567626953125,0.9869308471679688
bloom-560m,resid_post,9,0.391304347826087,0.9575830101966858,0.9867429733276367,0.3931021988391876,0.8410763144493103,0.9100697636604309,0.41064053773880005,0.16862566769123077,0.0016862566117197275,0.0,0.00262451171875,0.01021575927734375,0.9871597290039062
bloom-560m,resid_post,10,0.43478260869565216,0.9554437398910522,0.9852949976921082,0.3853018581867218,0.8323716521263123,0.903405487537384,0.41734984517097473,0.17418088018894196,0.0017418087227270007,0.0,0.0025177001953125,0.010345458984375,0.9871368408203125
bloom-560m,resid_post,11,0.4782608695652174,0.9535160064697266,0.984447181224823,0.37521323561668396,0.8214824199676514,0.8982346057891846,0.4332464635372162,0.1877024918794632,0.0018770248861983418,0.0,0.00254058837890625,0.010345458984375,0.9871139526367188
bloom-560m,resid_post,12,0.5217391304347826,0.9528423547744751,0.984714925289154,0.3707663118839264,0.8195198178291321,0.895079493522644,0.4541236460208893,0.20622827112674713,0.0020622827578336,0.0,0.0025787353515625,0.010162353515625,0.9872589111328125
bloom-560m,resid_post,13,0.5652173913043478,0.950026273727417,0.9831929206848145,0.36176544427871704,0.8053629398345947,0.8835070133209229,0.477189302444458,0.22770963609218597,0.0022770962677896023,0.0,0.00258636474609375,0.01036834716796875,0.9870452880859375
bloom-560m,resid_post,14,0.6086956521739131,0.9453522562980652,0.9800763726234436,0.3558870851993561,0.7784849405288696,0.8697926998138428,0.505333662033081,0.2553621232509613,0.0025536210741847754,0.0,0.00254058837890625,0.01145172119140625,0.9860076904296875
